ID,TRACTCE10,GEOID10,NAME10,NAMELSAD10,Long,Lat,State,County,Smoking,Binge Drinking,Physical Inactivity,Sleep<7hours,Opioid Overdose,High Cholesterol,Obesity,High Blood Pressure,Depression,Kidney Diseases,Land Surface Temperature,Air Temperature,Solar_DNI,Wind Speed,Precipitation,Socioeconomic Status,Household Composition & Disability,Minority Status & Language,Housing Type & Transportation,Aerosol ,Nitrogen Dioxide ,Carbon Monoxide ,Sulfur Dioxide ,Formaldehyde ,Ozone ,Diabetes
71,50900,17031050900,509,Census Tract 509,-87.685778,41.944947,ILLINOIS,Cook,10.6,18.9,5.5,29.8,7.18907261,22.3,24.2,18.6,16.1,1.5,23.276,10.519565,1549.47998,4.225,79.8292,0.281599,0.542465,0.183161,0.156571,-0.429688,0.000166721,0.0341261,0.000217621,0.000102934,0.144946,5
72,51000,17031051000,510,Census Tract 510,-87.685732,41.941302,ILLINOIS,Cook,9.1,20.6,4.5,28.8,0,19.9,22.6,15.5,15.7,1.2,23.276,10.519565,1550.119995,4.225,79.8292,0.206983,0.68624,0.142096,0.121684,-0.429688,0.000166721,0.0341261,0.000217621,0.000102934,0.144946,3.8
73,51100,17031051100,511,Census Tract 511,-87.680827,41.941365,ILLINOIS,Cook,10.5,20.6,4.9,29.6,0,19.8,23.5,16.2,16.4,1.3,23.708,10.519565,1545.189941,4.225,79.8292,0.083466,0.548465,0.283125,0.116069,-0.429688,0.000166721,0.0341261,0.000217621,0.000102934,0.144946,3.8
177,140800,17031140800,1408,Census Tract 1408,-87.702775,41.964494,ILLINOIS,Cook,11.8,16.4,6.9,31,5.860805861,25.3,26.5,22.5,14.3,2,22.248,10.471265,1542.420044,4.23333,79.905,0.47242,0.828066,0.356631,0.1742,-0.446311,0.000163436,0.0341249,0.000168404,0.00010948,0.145002,7.2
481,490300,17031490300,4903,Census Tract 4903,-87.619148,41.725382,ILLINOIS,Cook,14.1,9.2,11.2,40.8,9.837678308,32.6,38.6,48,12.2,4.6,23.058,10.716665,1529.040039,4.15,80.9683,0.591131,0.512947,0.370794,0.890617,-0.477759,0.000166231,0.0341248,0.000298197,8.83E-05,0.144557,17.4
482,490400,17031490400,4904,Census Tract 4904,-87.610824,41.723654,ILLINOIS,Cook,10.9,10,8.5,38.9,37.77148253,29.8,34.3,42,11.7,3.6,23.084,10.74625,1528.02002,4.15,80.7833,0.533742,0.51896,0.228034,0.854358,-0.477759,0.000166231,0.0341248,0.000298197,8.83E-05,0.144557,13.5
352,280800,17031280800,2808,Census Tract 2808,-87.688901,41.878597,ILLINOIS,Cook,18.4,10.3,12.3,42.2,119.205298,30.1,39.9,44.4,14.3,4.5,22.462,10.6846,1556.699951,4.21667,81.2475,0.950629,0.721511,0.962064,0.786534,-0.369979,0.000179624,0.0341246,0.000225055,0.000105605,0.144739,17.2
353,280900,17031280900,2809,Census Tract 2809,-87.685128,41.878631,ILLINOIS,Cook,25,10.7,13.9,46.4,31.84713376,24.1,44.9,38.9,17.5,3.7,22.462,10.700835,1556.329956,4.21667,80.775,0.837749,0.801087,0.860189,0.240705,-0.369979,0.000179624,0.0341246,0.000225055,0.000105605,0.144739,14.1
355,282700,17031282700,2827,Census Tract 2827,-87.688681,41.871367,ILLINOIS,Cook,13.6,14.9,7.3,36.3,55.34269902,21.8,30.9,24.6,14.3,2,22.462,10.6846,1555.910034,4.2,81.2475,0.889751,0.893981,0.54839,0.132201,-0.369979,0.000179624,0.0341246,0.000225055,0.000105605,0.144739,7.8
356,282800,17031282800,2828,Census Tract 2828,-87.684914,41.870268,ILLINOIS,Cook,11.4,15.9,6.7,32.9,23.65464222,21.8,27.9,21.5,14.6,1.9,22.784,10.716685,1555.420044,4.2,81.0083,0.590757,0.757675,0.122961,0.080276,-0.369979,0.000179624,0.0341246,0.000225055,0.000105605,0.144739,7.1
750,838000,17031838000,8380,Census Tract 8380,-87.68065,41.877364,ILLINOIS,Cook,16.7,11.5,11,39.6,70.2850449,28.6,36.7,39.1,14.5,3.9,22.842,10.700835,1554.26001,4.20833,80.775,0.735282,0.702057,0.617229,0.584491,-0.369979,0.000179624,0.0341246,0.000225055,0.000105605,0.144739,14.5
366,300500,17031300500,3005,Census Tract 3005,-87.721939,41.847425,ILLINOIS,Cook,20.4,14.5,13,36.9,33.77341111,25.8,37.5,27.1,16.2,3.1,23.384,10.687515,1549.969971,4.2,82.8933,0.878145,0.996883,0.590591,0.243959,-0.36576,0.000179246,0.0341234,0.000244176,0.00010429,0.144818,12.5
377,301802,17031301800,3018.02,Census Tract 3018.02,-87.727759,41.845185,ILLINOIS,Cook,19.4,14,13.6,36.1,17.05514497,26.9,38.2,27.3,16,3.3,23.384,10.700415,1551.51001,4.2,82.8608,0.980363,0.993767,0.757677,0.261601,-0.36576,0.000179246,0.0341234,0.000244176,0.00010429,0.144818,13.6
426,410600,17031410600,4106,Census Tract 4106,-87.598945,41.797971,ILLINOIS,Cook,14.1,14.9,8.2,34.7,4.297378599,23.5,28.9,26.1,16.5,2.4,20.188,10.6975,1510.550049,4.175,81.9675,0.509812,0.734856,0.1972,0.084615,-0.485243,0.000164812,0.0341231,0.000386702,0.000100905,0.144685,8.3
427,410700,17031410700,4107,Census Tract 4107,-87.594198,41.79804,ILLINOIS,Cook,11.7,16.3,6.8,32.3,9.285051068,22.2,25.8,23,15.6,2.1,19.026,10.6804,1507.199951,4.175,81.8733,0.378526,0.563059,0.31904,0.069416,-0.485243,0.000164812,0.0341231,0.000386702,0.000100905,0.144685,6.9
432,411200,17031411200,4112,Census Tract 4112,-87.594017,41.790556,ILLINOIS,Cook,7.8,14.5,6,28.3,18.29268293,27.5,22.1,25,14.1,2.2,19.026,10.686265,1513,4.175,82.0783,0.457948,0.673705,0.46342,0.172017,-0.485243,0.000164812,0.0341231,0.000386702,0.000100905,0.144685,7
669,730500,17031730500,7305,Census Tract 7305,-87.638139,41.71425,ILLINOIS,Cook,17.4,9.5,12.4,42.7,22.78942571,32.2,40.6,48.3,13.1,4.7,22.422,10.68335,1529.469971,4.15,81.425,0.895235,0.517931,0.432337,0.803737,-0.480328,0.000163578,0.034123,0.000330886,0.000100444,0.144579,18.4
110,70103,17031070100,701.03,Census Tract 701.03,-87.642605,41.926811,ILLINOIS,Cook,7.2,20.4,3.8,27.8,11.70275015,16.5,19.8,13.2,16.3,1.1,20.698,10.580415,1494.050049,4.23333,79.1075,0.188868,0.388407,0.119265,0.039266,-0.456792,0.000168564,0.0341223,0.000250276,0.000104818,0.1449,2.9
111,70200,17031070200,702,Census Tract 702,-87.646293,41.929078,ILLINOIS,Cook,7.3,20.2,4.2,27.4,7.692307692,18.9,20.1,15.6,15.6,1.3,20.698,10.553765,1498.199951,4.23333,79.2183,0.149621,0.372618,0.304669,0.048012,-0.456792,0.000168564,0.0341223,0.000250276,0.000104818,0.1449,3.6
119,71200,17031071200,712,Census Tract 712,-87.646211,41.921855,ILLINOIS,Cook,8,18.5,5,27.4,15.73976915,23,21.9,19.8,15.6,1.7,21.042,10.553765,1498.98999,4.225,79.2183,0.082843,0.56435,0.061072,0.152891,-0.456792,0.000168564,0.0341223,0.000250276,0.000104818,0.1449,5
120,71300,17031071300,713,Census Tract 713,-87.641458,41.921779,ILLINOIS,Cook,6.5,19.5,4.1,26.6,5.693139767,21.2,20.5,16.5,15.5,1.3,21.042,10.580415,1496.790039,4.225,79.1075,0.213574,0.501963,0.189613,0.083503,-0.456792,0.000168564,0.0341223,0.000250276,0.000104818,0.1449,3.8
573,630900,17031630900,6309,Census Tract 6309,-87.708365,41.789811,ILLINOIS,Cook,17,14.9,11.4,35.6,9.323140034,26.3,35.5,25.8,15.5,2.8,23.652,10.724985,1539.160034,4.175,82.5108,0.833566,0.970427,0.590812,0.243465,-0.394654,0.000174087,0.034122,0.000300847,0.000110387,0.144693,11.4
590,660400,17031660400,6604,Census Tract 6604,-87.708044,41.782532,ILLINOIS,Cook,17,15,10.9,35.3,5.033557047,25.4,34.7,24.6,15.6,2.6,23.784,10.709165,1538.02002,4.175,82.46,0.908945,0.969177,0.700454,0.229625,-0.394654,0.000174087,0.034122,0.000300847,0.000110387,0.144693,10.5
743,836800,17031836800,8368,Census Tract 8368,-87.713862,41.885045,ILLINOIS,Cook,32.1,9.7,19.4,47.9,184.1413003,30.4,48.2,49.2,17.4,5.7,23.012,10.656235,1554.140015,4.21667,82.2983,0.967289,0.474559,0.992717,0.601735,-0.379457,0.000174547,0.034122,0.000287782,9.98E-05,0.144861,21.4
310,243400,17031243400,2434,Census Tract 2434,-87.659848,41.892558,ILLINOIS,Cook,9.6,19.2,5.3,29.6,9.996667777,20.9,24.9,17.6,14.6,1.5,21.898,10.67335,1524.73999,4.20833,79.3058,0.506682,0.800222,0.270595,0.077819,-0.409821,0.000177829,0.0341216,0.000326374,0.000103347,0.144825,5.1
311,243500,17031243500,2435,Census Tract 2435,-87.652517,41.892654,ILLINOIS,Cook,9.4,19.6,4.6,30.4,23.83384406,19.3,23.9,16.7,15.2,1.3,21.958,10.65375,1513.349976,4.20833,79.135,0.343406,0.439769,0.204206,0.047971,-0.409821,0.000177829,0.0341216,0.000326374,0.000103347,0.144825,3.9
221,190401,17031190400,1904.01,Census Tract 1904.01,-87.780952,41.934728,ILLINOIS,Cook,14.4,14.5,9.7,33,14.0944327,29.2,30.7,27.5,14.9,2.7,23.868,10.38625,1543.030029,4.23333,81.24,0.83383,0.887665,0.534586,0.419628,-0.424439,0.000159885,0.0341211,0.00026086,9.94E-05,0.145092,10.4
632,691400,17031691400,6914,Census Tract 6914,-87.610169,41.754845,ILLINOIS,Cook,17.8,9.8,12.5,43.3,47.07837164,30.8,41.2,46.6,13.6,4.5,22.752,10.7725,1532.319946,4.15833,81.685,0.77831,0.51896,0.353225,0.81008,-0.47638,0.000165006,0.0341197,0.000344592,0.000092655,0.144583,17.5
739,836400,17031836400,8364,Census Tract 8364,-87.595833,41.821175,ILLINOIS,Cook,17.7,10.2,11.4,42.7,23.49781806,28.6,40.8,42.4,14.2,3.9,17.92,10.58875,1491.910034,4.175,80.9683,0.756623,0.649184,0.753662,0.566135,-0.49626,0.000166338,0.0341195,0.000408169,0.000105853,0.144784,15.3
487,490901,17031490900,4909.01,Census Tract 4909.01,-87.616268,41.696058,ILLINOIS,Cook,21.1,10.2,13.2,44.8,41.12053457,30.7,42.4,46.3,14.6,4.4,21.228,10.680435,1528.52002,4.14167,80.8758,0.847789,0.51896,0.858763,0.711626,-0.493616,0.000161687,0.0341183,0.000245927,9.79E-05,0.144506,17.7
789,842600,17031842600,8426,Census Tract 8426,-87.651695,41.816219,ILLINOIS,Cook,14.8,15.3,8.5,32.6,21.77594967,28.3,27.5,25.9,15.4,2.4,24.282,10.81085,1546.959961,4.18333,81.1883,0.71678,0.778036,0.561917,0.414589,-0.405714,0.000177951,0.0341175,0.000284563,0.000109015,0.14471,8.7
566,620400,17031620400,6204,Census Tract 6204,-87.718168,41.789638,ILLINOIS,Cook,13,15.4,8.9,32.9,9.619084263,25.8,31.4,23.3,14.3,2.3,23.58,10.706235,1539.949951,4.175,82.5875,0.514548,0.954446,0.438817,0.278928,-0.385645,0.000175026,0.0341174,0.000283581,0.000109782,0.144724,9.4
582,650100,17031650100,6501,Census Tract 6501,-87.717856,41.782376,ILLINOIS,Cook,19,14,12.7,36.1,12.45847176,27.8,36.9,28.4,15.9,3.1,23.53,10.7054,1538.829956,4.175,82.5225,0.929206,0.946881,0.665204,0.298877,-0.385645,0.000175026,0.0341174,0.000283581,0.000109782,0.144724,12.6
776,841300,17031841300,8413,Census Tract 8413,-87.683031,41.844083,ILLINOIS,Cook,12,15.9,8.3,31.8,13.44387184,25.3,30.2,22.5,14.1,2.3,22.828,10.7775,1549.98999,4.18333,81.6358,0.94966,0.947581,0.569269,0.202304,-0.359875,0.000181252,0.0341174,0.000283562,9.89E-05,0.14479,9
84,61000,17031061000,610,Census Tract 610,-87.65197,41.949221,ILLINOIS,Cook,7.7,22.7,3.8,27.6,18.21493625,15,20.6,12,16.3,0.9,20.728,10.472065,1499.719971,4.23333,79.2492,0.233752,0.315064,0.169856,0.03652,-0.464823,0.000163915,0.0341171,0.00023947,0.00010762,0.144954,2.3
85,61100,17031061100,611,Census Tract 611,-87.656803,41.94914,ILLINOIS,Cook,6.5,24.1,3.1,26.4,29.00652647,14,18.8,10.4,15.6,0.8,20.728,10.49375,1507.75,4.23333,79.3975,0.083868,0.107406,0.076191,0.03534,-0.464823,0.000163915,0.0341171,0.00023947,0.00010762,0.144954,1.9
92,62100,17031062100,621,Census Tract 621,-87.65177,41.942691,ILLINOIS,Cook,7.9,21.3,4,27.9,11.64144354,17,20.7,13.9,16.1,1.1,20.728,10.536665,1501.089966,4.23333,79.28,0.40963,0.475287,0.162075,0.043934,-0.464823,0.000163915,0.0341171,0.00023947,0.00010762,0.144954,3.1
93,62200,17031062200,622,Census Tract 622,-87.656644,41.942585,ILLINOIS,Cook,7.6,22.4,3.6,27.7,6.968641115,15.2,20.4,11.7,16.2,0.9,20.728,10.520015,1509.119995,4.23333,79.4,0.067263,0.1689,0.062554,0.038868,-0.464823,0.000163915,0.0341171,0.00023947,0.00010762,0.144954,2.2
706,832000,17031832000,8320,Census Tract 8320,-87.654298,41.946294,ILLINOIS,Cook,9.2,22.5,4.2,29,27.80867631,16.1,21.7,13.1,16.3,1,20.728,10.49375,1504.73999,4.23333,79.3975,0.37728,0.316766,0.138191,0.038896,-0.464823,0.000163915,0.0341171,0.00023947,0.00010762,0.144954,2.8
727,835000,17031835000,8350,Census Tract 8350,-87.686049,41.782849,ILLINOIS,Cook,23,11.7,14,43,38.07545864,28.2,42.3,39.2,15.4,4,23.806,10.732085,1539.369995,4.175,82.1542,0.967137,0.946592,0.900507,0.523395,-0.415741,0.000170004,0.0341171,0.00030505,0.000104077,0.144678,16.1
728,835100,17031835100,8351,Census Tract 8351,-87.686248,41.790158,ILLINOIS,Cook,17.5,14.4,11.1,36.9,20.48798659,26,35.6,27.5,15.3,2.8,23.58,10.742515,1539.839966,4.175,82.14,0.912047,0.985447,0.747805,0.278118,-0.415741,0.000170004,0.0341171,0.00030505,0.000104077,0.144678,11.6
440,420800,17031420800,4208,Census Tract 4208,-87.603257,41.77691,ILLINOIS,Cook,18.5,11.6,10.7,44,36.15002259,25.3,40.3,38.1,15,3.3,20.922,10.749165,1526.810059,4.16667,82.0567,0.719883,0.705475,0.885941,0.395313,-0.475092,0.000165774,0.0341167,0.000396016,0.000100371,0.144581,12.9
441,421200,17031421200,4212,Census Tract 4212,-87.608966,41.770657,ILLINOIS,Cook,20.7,9,14.6,44.1,57.97101449,32.6,42.9,50,14.3,5.3,21.854,10.764585,1530.25,4.16667,81.885,0.894625,0.51896,0.852685,0.77875,-0.475092,0.000165774,0.0341167,0.000396016,0.000100371,0.144581,20.3
528,570200,17031570200,5702,Census Tract 5702,-87.730715,41.81438,ILLINOIS,Cook,13.8,14.2,9.9,32.4,10.29336078,29.1,30.7,27.4,14.4,2.9,22.428,10.6925,1549.420044,4.175,82.8375,0.947347,0.934661,0.2938,0.512192,-0.361319,0.000179996,0.0341165,0.000324361,0.000110851,0.144777,10.5
375,301702,17031301700,3017.02,Census Tract 3017.02,-87.719524,41.838806,ILLINOIS,Cook,18,14.5,12.2,35.7,0,26,36.8,25.4,15.7,2.9,23.504,10.704185,1548.109985,4.18333,82.8217,0.929815,0.988934,0.383352,0.231712,-0.362166,0.000179268,0.0341162,0.000278977,0.000106751,0.144794,12.1
378,301803,17031301800,3018.03,Census Tract 3018.03,-87.727871,41.83955,ILLINOIS,Cook,16.1,15,10.9,34.7,9.333582229,25.4,35.1,24.1,15,2.6,23.504,10.700415,1550.849976,4.19167,82.8608,0.950186,0.991639,0.634965,0.241144,-0.362166,0.000179268,0.0341162,0.000278977,0.000106751,0.144794,11.2
691,830500,17031830500,8305,Census Tract 8305,-87.723951,41.830065,ILLINOIS,Cook,18.3,14.2,12.7,35.7,17.16738197,27.1,37,26.5,15.9,3.1,22.434,10.70335,1548.349976,4.18333,82.8625,0.976305,0.992092,0.724171,0.285395,-0.362166,0.000179268,0.0341162,0.000278977,0.000106751,0.144794,12.8
505,520600,17031520600,5206,Census Tract 5206,-87.540404,41.689529,ILLINOIS,Cook,15.1,13.2,11.5,33.2,3.93081761,31.4,33,30.8,15.1,3.4,21.208,10.770835,1504.400024,4.14167,78.1458,0.87208,0.89961,0.471949,0.63551,-0.50576,0.000161283,0.0341158,0.000289207,0.000102686,0.144527,12.7
756,838800,17031838800,8388,Census Tract 8388,-87.572319,41.68351,ILLINOIS,Cook,20.6,11,14.2,40.4,37.11722858,30.3,40.9,38.8,15.7,4.2,19.342,10.767485,1514.910034,4.14167,79.3417,0.941932,0.90653,0.576274,0.591205,-0.50576,0.000161283,0.0341158,0.000289207,0.000102686,0.144527,17
123,71600,17031071600,716,Census Tract 716,-87.641183,41.916473,ILLINOIS,Cook,8.2,17.5,5.4,28,16.82557487,25.8,23.3,22.2,15.1,1.8,21.042,10.585015,1497.160034,4.21667,79.0758,0.141824,0.478541,0.250201,0.268988,-0.442989,0.000171015,0.0341157,0.000245858,0.000103123,0.144887,5.7
124,71700,17031071700,717,Census Tract 717,-87.641072,41.912867,ILLINOIS,Cook,8,17.8,5,28.5,0,25,22.9,21,14.9,1.6,22.132,10.585015,1495.609985,4.21667,79.0758,0.115221,0.523587,0.311522,0.212491,-0.442989,0.000171015,0.0341157,0.000245858,0.000103123,0.144887,5.2
125,71800,17031071800,718,Census Tract 718,-87.645966,41.914586,ILLINOIS,Cook,8.2,17.5,5.1,29,0,24.7,23.8,21.3,14.9,1.6,22.132,10.583335,1499.900024,4.21667,79.1942,0.047155,0.536246,0.096087,0.185828,-0.442989,0.000171015,0.0341157,0.000245858,0.000103123,0.144887,5.3
12,20100,17031020100,201,Census Tract 201,-87.687115,42.01572,ILLINOIS,Cook,15.2,13.2,8.9,35.4,7.566204288,28.1,29.5,29.5,14.3,2.5,20.996,10.4329,1499.930054,4.25,79.3542,0.859657,0.874856,0.506272,0.355978,-0.497299,0.000152263,0.0341155,0.000299493,0.000103687,0.14531,9.9
713,832900,17031832900,8329,Census Tract 8329,-87.661891,41.874175,ILLINOIS,Cook,8.2,16.5,5.1,29,4.52079566,19.5,20.5,17.3,14.8,1.5,22.304,10.724565,1530.630005,4.20833,79.5733,0.540431,0.402493,0.222828,0.037248,-0.375024,0.00018186,0.0341138,0.000280529,0.000105715,0.144748,4.8
14,20301,17031020300,203.01,Census Tract 203.01,-87.705186,42.006865,ILLINOIS,Cook,10.7,11.5,9.2,28.3,0,34.6,23.8,35.2,14.1,3.7,23.282,10.451665,1528.569946,4.23333,79.6008,0.622,0.699201,0.63023,0.880306,-0.472654,0.000155838,0.0341137,0.000299589,0.000104846,0.145222,10.5
18,20601,17031020600,206.01,Census Tract 206.01,-87.701802,42.000875,ILLINOIS,Cook,19.7,12.5,11.9,35.1,6.296237998,30.4,30,32,16.6,3.3,22.392,10.4596,1525.650024,4.23333,79.6142,0.831794,0.830029,0.863969,0.311165,-0.472654,0.000155838,0.0341137,0.000299589,0.000104846,0.145222,11.9
334,260100,17031260100,2601,Census Tract 2601,-87.723334,41.884359,ILLINOIS,Cook,27.4,9.7,16.9,46.3,264.4230769,31.2,45.4,49,15.8,5.4,22.662,10.633335,1552.069946,4.21667,82.5242,0.962525,0.451617,0.916927,0.757332,-0.386949,0.000173237,0.0341129,0.000312369,9.84E-05,0.144865,20.6
335,260200,17031260200,2602,Census Tract 2602,-87.728229,41.884325,ILLINOIS,Cook,25.2,10.6,14.7,46.3,352.1126761,28.6,44.4,44.5,16,4.3,22.662,10.633335,1551.699951,4.21667,82.5242,0.905732,0.51896,0.910365,0.584189,-0.386949,0.000173237,0.0341129,0.000312369,9.84E-05,0.144865,17.4
414,390300,17031390300,3903,Census Tract 3903,-87.604209,41.813201,ILLINOIS,Cook,20.3,9.1,14.3,43.6,43.74772147,31.1,43.4,48.2,14.5,5.2,20.988,10.70165,1502.880005,4.18333,81.3758,0.889474,0.450464,0.933168,0.690263,-0.469303,0.000168676,0.0341124,0.000396415,0.000106146,0.144737,19.4
2,10201,17031010200,102.01,Census Tract 102.01,-87.680149,42.016008,ILLINOIS,Cook,20.5,13.9,11.2,38.7,20.15503876,26.2,36.3,31.1,16.3,2.8,19.43,10.4329,1493.689941,4.24167,79.3542,0.907546,0.886073,0.961413,0.218532,-0.511506,0.000152698,0.034112,0.000288153,0.000100654,0.145342,11.1
3,10202,17031010200,102.02,Census Tract 102.02,-87.673322,42.01605,ILLINOIS,Cook,19.1,13.4,11.5,37.3,53.2292406,29.6,35.1,34.6,15.7,3.3,17.88,10.40415,1492.109985,4.24167,79.2417,0.835921,0.879538,0.93314,0.471333,-0.511506,0.000152698,0.034112,0.000288153,0.000100654,0.145342,12.6
567,630100,17031630100,6301,Census Tract 6301,-87.681669,41.799271,ILLINOIS,Cook,18.7,13.9,11.8,38.1,8.650519031,26,38.2,29.4,15.1,3,23.916,10.750015,1540.170044,4.175,82.1108,0.957831,0.962011,0.4636,0.252677,-0.401884,0.000173799,0.0341117,0.000242876,0.000110354,0.14469,12.6
571,630500,17031630500,6305,Census Tract 6305,-87.689017,41.797427,ILLINOIS,Cook,15.9,15.1,10.4,34.8,15.71338781,25.5,34.4,24.2,14.8,2.5,23.58,10.747065,1540.439941,4.175,82.2908,0.91285,0.979227,0.679728,0.22239,-0.401884,0.000173799,0.0341117,0.000242876,0.000110354,0.14469,10.6
665,730201,17031730200,7302.01,Census Tract 7302.01,-87.657911,41.72683,ILLINOIS,Cook,18.2,9.8,12.4,43.5,38.71402121,30.7,41.6,46.2,13.9,4.4,22.172,10.652085,1531.670044,4.16667,81.6983,0.818278,0.50924,0.732922,0.740705,-0.472233,0.000164822,0.034111,0.000309663,9.51E-05,0.144669,17.5
545,600600,17031600600,6006,Census Tract 6006,-87.655468,41.84226,ILLINOIS,Cook,19.5,12,11.3,35.7,0,30.5,27.9,30,14.7,3,23.228,10.851235,1533.219971,4.19167,80.5492,0.868645,0.948871,0.229571,0.332487,-0.37623,0.000182675,0.0341089,0.000266951,0.000110086,0.144743,12.3
436,420400,17031420400,4204,Census Tract 4204,-87.603558,41.78317,ILLINOIS,Cook,19.8,11.1,12.7,40.6,15.04890895,27.9,38,39.6,15.9,4.4,20.272,10.725415,1525.560059,4.16667,82.2525,0.986871,0.784049,0.330241,0.457246,-0.471053,0.000166137,0.0341087,0.00042011,0.000102349,0.144597,15.6
437,420500,17031420500,4205,Census Tract 4205,-87.608426,41.7831,ILLINOIS,Cook,18.7,10.3,12,43.7,34.29878049,28.6,40.7,43.1,14.5,4,20.272,10.748735,1529.209961,4.175,82.105,0.72984,0.847095,0.793454,0.652589,-0.471053,0.000166137,0.0341087,0.00042011,0.000102349,0.144597,15.8
532,580100,17031580100,5801,Census Tract 5801,-87.690745,41.828054,ILLINOIS,Cook,17.7,13.2,11.6,35.8,20.07360321,28.3,33.4,28.3,14.6,3,22.88,10.774165,1545.400024,4.18333,82.2158,0.897423,0.976783,0.647523,0.304767,-0.367357,0.000177825,0.0341079,0.000270292,9.75E-05,0.144768,12.7
533,580200,17031580200,5802,Census Tract 5802,-87.699348,41.826772,ILLINOIS,Cook,19.4,13.4,12.8,36.1,22.75960171,27.9,35.6,27.9,15.8,3.1,22.564,10.7604,1545.569946,4.18333,82.4692,0.908723,0.98012,0.566901,0.253185,-0.367357,0.000177825,0.0341079,0.000270292,9.75E-05,0.144768,13
218,190100,17031190100,1901,Census Tract 1901,-87.744389,41.935218,ILLINOIS,Cook,15.1,14.6,10.5,33.6,12.05787781,28.2,32.5,26.9,14.9,2.8,24.67,10.520815,1544.400024,4.225,81.2958,0.731557,0.967832,0.79056,0.389615,-0.413521,0.000163062,0.0341069,0.000195326,0.000101436,0.144988,11.1
527,570100,17031570100,5701,Census Tract 5701,-87.718913,41.816201,ILLINOIS,Cook,15.8,15,10.2,33.5,7.955449483,27.5,31.2,25.7,15.7,2.6,22.832,10.737915,1545.369995,4.175,82.7417,0.761193,0.946084,0.247141,0.320844,-0.362594,0.000179127,0.0341066,0.00031251,0.000105098,0.14479,9.9
58,40401,17031040400,404.01,Census Tract 404.01,-87.686082,41.972067,ILLINOIS,Cook,8.6,17.8,5.1,28.5,6.468305304,24.2,22.9,19.6,14.4,1.6,21.528,10.4454,1524.829956,4.23333,79.6175,0.383789,0.647413,0.115222,0.2218,-0.460676,0.000160792,0.034104,0.000233107,0.000106075,0.145019,5.3
769,840400,17031840400,8404,Census Tract 8404,-87.66768,41.833848,ILLINOIS,Cook,15.5,12.1,9.8,34.1,39.08598918,29.9,27.3,28.6,13.1,2.8,23.096,10.822935,1542.859985,4.18333,81.1033,0.931823,0.952029,0.383172,0.39313,-0.369989,0.000180803,0.034104,0.000263282,0.000103254,0.144737,11.9
16,20400,17031020400,204,Census Tract 204,-87.685913,42.008487,ILLINOIS,Cook,13.3,13.7,8.5,33,2.399232246,29.1,28.9,29.1,14.3,2.6,21.788,10.450835,1500.630005,4.25,79.42,0.71883,0.818895,0.801415,0.469219,-0.482431,0.000155509,0.0341038,0.000284551,0.000103791,0.145254,9.4
17,20500,17031020500,205,Census Tract 205,-87.684198,42.001313,ILLINOIS,Cook,20.3,11.7,11.7,37.2,17.70196331,29.7,30.4,32.6,15.1,3.2,21.31,10.434585,1501.329956,4.23333,79.4692,0.975211,0.933302,0.849722,0.282525,-0.482431,0.000155509,0.0341038,0.000284551,0.000103791,0.145254,12.6
394,340600,17031340600,3406,Census Tract 3406,-87.63254,41.827418,ILLINOIS,Cook,33.9,7.4,24.3,48.6,66.15214994,34.7,50.8,56.7,18.3,8,23.732,10.771685,1522.680054,4.19167,80.8392,0.899666,0.51896,0.840141,0.800538,-0.413737,0.000179191,0.0341035,0.000323757,0.000109026,0.144711,28.1
102,63100,17031063100,631,Census Tract 631,-87.64678,41.938232,ILLINOIS,Cook,7.3,21.7,3.7,27.8,4.601932812,17.1,20.6,13.3,15.7,1,19.678,10.536665,1496.609985,4.23333,79.28,0.22446,0.322039,0.094661,0.044346,-0.472184,0.000166194,0.0341033,0.000234371,0.000103857,0.144927,2.8
104,63301,17031063300,633.01,Census Tract 633.01,-87.643024,41.934541,ILLINOIS,Cook,7.4,17.8,4.8,27.8,3.786444529,21.4,21.4,18.7,15.8,1.6,19.678,10.5521,1494.969971,4.23333,79.1242,0.186902,0.635839,0.218495,0.136128,-0.472184,0.000166194,0.0341033,0.000234371,0.000103857,0.144927,4.8
107,63400,17031063400,634,Census Tract 634,-87.64673,41.93466,ILLINOIS,Cook,6.7,21.9,3.5,27.4,27.52293578,16.1,20,12.4,15.8,0.9,19.678,10.554185,1497.160034,4.23333,79.2617,0.027296,0.157505,0.069476,0.040529,-0.472184,0.000166194,0.0341033,0.000234371,0.000103857,0.144927,2.6
109,70102,17031070100,701.02,Census Tract 701.02,-87.642202,41.930583,ILLINOIS,Cook,6.7,20.5,3.8,27.1,8.28843763,18.5,19.9,14.7,15.1,1.2,20.698,10.5521,1492.900024,4.23333,79.1242,0.133307,0.284241,0.560518,0.059105,-0.472184,0.000166194,0.0341033,0.000234371,0.000103857,0.144927,3.2
